age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,y,test_control_flag,was_contacted
47,services,divorced,high.school,no,yes,no,telephone,5,wed,370.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
28,student,married,university.degree,no,no,no,telephone,5,wed,225.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
51,blue-collar,divorced,basic.9y,unknown,no,no,telephone,5,wed,256.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,housemaid,married,university.degree,unknown,no,no,telephone,5,wed,567.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
34,blue-collar,single,basic.4y,unknown,no,yes,telephone,5,wed,135.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,blue-collar,married,basic.9y,no,no,yes,telephone,5,wed,582.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,admin.,married,high.school,no,no,no,telephone,5,wed,254.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,blue-collar,married,unknown,no,no,no,telephone,5,wed,837.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,technician,married,professional.course,no,no,no,telephone,5,wed,1423.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
51,blue-collar,married,basic.6y,unknown,yes,no,telephone,5,wed,271.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,entrepreneur,married,high.school,unknown,no,yes,telephone,5,wed,173.0,7.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,blue-collar,married,basic.4y,unknown,no,yes,telephone,5,wed,367.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,admin.,single,university.degree,no,no,no,telephone,5,wed,349.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
36,admin.,married,university.degree,no,no,no,telephone,5,wed,856.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
43,technician,divorced,basic.9y,no,no,yes,telephone,5,wed,143.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
41,admin.,married,university.degree,no,yes,no,telephone,5,wed,187.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
29,unemployed,single,university.degree,no,no,yes,telephone,5,wed,211.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
43,technician,married,professional.course,no,yes,no,telephone,5,wed,747.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,blue-collar,married,basic.6y,unknown,no,no,telephone,5,thu,176.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,management,married,university.degree,no,no,no,telephone,5,thu,319.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,blue-collar,married,basic.9y,no,no,yes,telephone,5,thu,114.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,admin.,married,unknown,no,yes,no,telephone,5,thu,170.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
56,services,divorced,high.school,unknown,no,no,telephone,5,thu,311.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
29,admin.,single,high.school,no,yes,no,telephone,5,thu,362.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
32,admin.,single,basic.9y,unknown,no,no,telephone,5,thu,44.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,admin.,married,basic.6y,no,no,no,telephone,5,thu,1013.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,blue-collar,married,basic.9y,unknown,no,no,telephone,5,thu,90.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,admin.,married,high.school,no,no,yes,telephone,5,thu,349.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,management,married,basic.6y,unknown,yes,no,telephone,5,thu,243.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,admin.,single,university.degree,unknown,no,no,telephone,5,thu,391.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
49,blue-collar,single,basic.4y,no,no,no,telephone,5,thu,236.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,services,married,professional.course,unknown,no,no,telephone,5,thu,125.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,technician,divorced,professional.course,no,yes,no,telephone,5,thu,366.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
30,entrepreneur,married,university.degree,no,no,no,telephone,5,thu,230.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,self-employed,married,basic.9y,no,yes,no,telephone,5,thu,65.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,admin.,divorced,high.school,no,yes,no,telephone,5,thu,420.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
52,entrepreneur,married,university.degree,unknown,no,no,telephone,5,thu,189.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,technician,divorced,basic.9y,no,no,no,telephone,5,thu,263.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
58,management,divorced,university.degree,no,no,no,telephone,5,thu,415.0,7.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
28,services,married,basic.9y,unknown,unknown,unknown,telephone,5,thu,71.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,blue-collar,single,unknown,no,no,no,telephone,5,thu,735.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,admin.,single,university.degree,no,no,no,telephone,5,thu,62.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
33,admin.,married,university.degree,no,yes,no,telephone,5,thu,139.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,housemaid,married,basic.4y,no,yes,no,telephone,5,thu,325.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,entrepreneur,single,basic.9y,no,no,no,telephone,5,thu,183.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
51,blue-collar,married,basic.9y,no,no,no,telephone,5,thu,552.0,11.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,admin.,divorced,professional.course,no,yes,no,telephone,5,thu,27.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,services,married,high.school,no,no,no,telephone,5,thu,153.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,admin.,married,high.school,no,no,no,telephone,5,thu,55.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,blue-collar,married,basic.9y,no,no,no,telephone,5,thu,644.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
49,services,divorced,basic.6y,unknown,yes,no,telephone,5,thu,173.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,blue-collar,single,basic.4y,no,no,no,telephone,5,thu,41.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,technician,married,professional.course,no,no,no,telephone,5,thu,436.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,admin.,married,university.degree,no,no,no,telephone,5,thu,463.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,blue-collar,married,basic.9y,no,no,no,telephone,5,thu,265.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
32,blue-collar,married,high.school,unknown,yes,no,telephone,5,thu,200.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,housemaid,married,basic.4y,no,yes,no,telephone,5,thu,158.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,blue-collar,married,basic.9y,no,unknown,unknown,telephone,5,thu,34.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,technician,married,professional.course,no,yes,no,telephone,5,thu,160.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,technician,married,professional.course,no,no,no,telephone,5,thu,504.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,services,single,high.school,unknown,no,no,telephone,5,thu,206.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,blue-collar,married,basic.4y,unknown,no,no,telephone,5,thu,139.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,services,divorced,high.school,no,yes,no,telephone,5,thu,109.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,blue-collar,married,basic.4y,unknown,no,no,telephone,5,thu,241.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,blue-collar,divorced,unknown,no,no,yes,telephone,5,thu,94.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,blue-collar,divorced,unknown,no,yes,no,telephone,5,thu,451.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
53,retired,divorced,basic.4y,no,no,no,telephone,5,thu,116.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,services,divorced,basic.6y,no,yes,no,telephone,5,thu,1074.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
49,blue-collar,married,basic.9y,no,no,no,telephone,5,thu,1036.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,admin.,married,high.school,no,no,no,telephone,5,thu,303.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,self-employed,married,university.degree,unknown,yes,no,telephone,5,thu,750.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,admin.,married,high.school,no,yes,no,telephone,5,thu,695.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
59,retired,married,basic.4y,unknown,yes,no,telephone,5,thu,163.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
34,services,married,basic.6y,no,yes,yes,telephone,5,thu,1000.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,technician,single,university.degree,no,yes,no,telephone,5,thu,30.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,admin.,married,university.degree,no,yes,no,telephone,5,thu,55.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
52,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,5,thu,191.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,entrepreneur,divorced,university.degree,no,no,no,telephone,5,thu,127.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,services,married,basic.9y,no,yes,yes,telephone,5,thu,75.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
57,blue-collar,married,unknown,unknown,yes,no,telephone,5,thu,106.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
54,admin.,married,university.degree,no,unknown,unknown,telephone,5,thu,202.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,5,thu,106.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,housemaid,single,university.degree,no,no,no,telephone,5,thu,71.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
47,blue-collar,married,basic.4y,no,yes,no,telephone,5,thu,106.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,blue-collar,married,basic.6y,unknown,no,no,telephone,5,thu,236.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,blue-collar,married,basic.9y,no,no,no,telephone,5,thu,651.0,23.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
40,unemployed,divorced,high.school,no,no,no,telephone,5,thu,101.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
34,blue-collar,married,basic.9y,no,no,no,telephone,5,thu,417.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,technician,married,professional.course,no,no,no,telephone,5,thu,191.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,admin.,married,high.school,unknown,no,no,telephone,5,thu,131.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,admin.,married,basic.6y,no,yes,no,telephone,5,thu,229.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,blue-collar,single,basic.9y,no,no,no,telephone,5,thu,104.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
34,blue-collar,married,basic.4y,no,no,yes,telephone,5,thu,23.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,blue-collar,married,basic.6y,no,yes,yes,telephone,5,thu,182.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
50,management,married,university.degree,unknown,no,no,telephone,5,thu,587.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,unknown,divorced,high.school,no,no,no,telephone,5,thu,57.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
53,retired,married,basic.4y,unknown,yes,no,telephone,5,thu,217.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
53,services,married,high.school,unknown,no,no,telephone,5,thu,203.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,blue-collar,married,basic.9y,no,no,no,telephone,5,thu,187.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
55,retired,married,professional.course,no,yes,no,telephone,5,thu,301.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
43,blue-collar,married,basic.4y,unknown,no,no,telephone,5,thu,115.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,admin.,married,high.school,no,yes,no,telephone,5,thu,133.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,blue-collar,single,basic.4y,no,no,no,telephone,5,thu,218.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
52,technician,married,high.school,no,yes,no,telephone,5,thu,355.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
53,unemployed,divorced,basic.9y,unknown,no,no,telephone,5,thu,215.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,unknown,married,unknown,no,no,yes,telephone,5,thu,160.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,housemaid,single,basic.4y,no,yes,no,telephone,5,thu,117.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,admin.,divorced,university.degree,no,yes,no,telephone,5,thu,155.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,housemaid,single,basic.4y,no,no,no,telephone,5,thu,477.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,blue-collar,single,professional.course,no,yes,no,telephone,5,thu,99.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,blue-collar,single,basic.4y,no,yes,no,telephone,5,thu,187.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
49,self-employed,married,professional.course,no,unknown,unknown,telephone,5,thu,104.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,unknown,married,basic.6y,unknown,no,no,telephone,5,thu,51.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
47,blue-collar,married,basic.9y,unknown,yes,no,telephone,5,thu,221.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,services,married,high.school,no,no,no,telephone,5,thu,253.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
45,entrepreneur,married,university.degree,no,no,no,telephone,5,thu,71.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,blue-collar,married,basic.9y,no,no,no,telephone,5,thu,127.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
49,self-employed,married,basic.9y,no,yes,no,telephone,5,thu,74.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,services,married,professional.course,unknown,yes,no,telephone,5,thu,126.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,technician,married,professional.course,no,no,no,telephone,5,thu,173.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
26,admin.,single,high.school,no,yes,no,telephone,5,thu,918.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,admin.,single,university.degree,no,yes,no,telephone,5,thu,309.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
54,blue-collar,divorced,basic.4y,no,no,no,telephone,5,thu,138.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
43,technician,divorced,professional.course,no,yes,no,telephone,5,thu,193.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
28,admin.,single,high.school,no,yes,no,telephone,5,thu,243.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
50,blue-collar,single,basic.9y,unknown,yes,no,telephone,5,thu,57.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,housemaid,divorced,university.degree,no,yes,no,telephone,5,thu,105.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,housemaid,married,basic.4y,unknown,no,no,telephone,5,thu,196.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,entrepreneur,married,high.school,no,yes,no,telephone,5,thu,168.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
45,blue-collar,married,basic.9y,unknown,no,no,telephone,5,thu,525.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
60,management,married,university.degree,unknown,yes,no,telephone,5,thu,152.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,admin.,married,basic.9y,unknown,yes,no,telephone,5,thu,111.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
53,retired,divorced,high.school,no,no,yes,telephone,5,thu,504.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
54,blue-collar,divorced,basic.4y,no,no,no,telephone,5,thu,192.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,services,divorced,basic.9y,no,yes,no,telephone,5,thu,51.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,admin.,married,professional.course,no,yes,no,telephone,5,thu,178.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,admin.,married,university.degree,no,no,no,telephone,5,thu,99.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,admin.,single,university.degree,no,no,no,telephone,5,thu,236.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
47,blue-collar,married,basic.4y,no,no,yes,telephone,5,thu,199.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
29,services,married,high.school,no,yes,yes,telephone,5,thu,286.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,unemployed,married,basic.4y,unknown,unknown,unknown,telephone,5,thu,71.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
34,blue-collar,single,basic.9y,unknown,no,yes,telephone,5,thu,110.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,blue-collar,married,basic.6y,unknown,no,no,telephone,5,thu,210.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
57,blue-collar,married,basic.4y,unknown,yes,no,telephone,5,thu,144.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,unknown,married,unknown,no,yes,no,telephone,5,thu,251.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
28,student,single,basic.4y,no,no,no,telephone,5,thu,484.0,8.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
47,blue-collar,married,unknown,unknown,yes,no,telephone,5,thu,461.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,services,single,professional.course,no,yes,no,telephone,5,thu,561.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
29,technician,single,professional.course,no,no,no,telephone,5,thu,388.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,technician,married,unknown,unknown,no,no,telephone,5,thu,1224.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
26,blue-collar,single,basic.6y,no,no,yes,telephone,5,thu,160.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
27,blue-collar,married,basic.4y,unknown,no,no,telephone,5,thu,438.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
47,blue-collar,married,professional.course,unknown,no,yes,telephone,5,thu,964.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,housemaid,married,high.school,unknown,no,no,telephone,5,thu,384.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,blue-collar,married,basic.4y,no,no,no,telephone,5,thu,52.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
58,management,married,university.degree,unknown,no,no,telephone,5,thu,205.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
24,services,single,high.school,no,no,no,telephone,5,thu,486.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
49,admin.,married,high.school,unknown,no,no,telephone,5,thu,157.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,blue-collar,married,basic.4y,unknown,no,no,telephone,5,thu,194.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,admin.,married,university.degree,no,no,no,telephone,5,thu,420.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,entrepreneur,married,basic.9y,unknown,no,no,telephone,5,thu,192.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,blue-collar,married,basic.6y,unknown,no,yes,telephone,5,thu,1231.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
